Date,open,high,low,close,weighted_price,high_low_spread,midquote_price,effective_spread,7_trailing,7_next_trailing,volume_btc,volume_currency
2017-02-02,986.9,1012.21,976.7,1008.71,996.76,35.51,17.76,1981.91,93.79333333333341,-20.30866666666668,16662.7999902,16598442.79
2017-02-03,1008.06,1028.44,987.92,1016.63,1011.63,40.52,20.26,1992.75,96.66700000000003,-17.777999999999906,17685.53091713,17873603.88
2017-02-04,1016.55,1043.92,1003.75,1031.54,1023.93,40.17,20.08,2022.91,112.548,-19.982999999999947,12562.240779310001,12862671.49
2017-02-05,1032.71,1034.22,1005.05,1013.88,1017.69,29.16,14.58,1998.59,99.57466666666676,-12.653000000000134,6597.52306822,6708649.92
2017-02-06,1012.53,1032.51,1010.03,1025.09,1024.77,22.48,11.24,2027.7,104.4799999999999,-25.909666666666567,8473.139437720001,8674307.27
2017-02-07,1025.6,1055.25,1023.05,1051.89,1043.03,32.2,16.1,2071.58,83.8363333333333,-39.29866666666669,11257.60546309,11740268.71
2017-02-08,1052.94,1070.28,1023.63,1053.38,1049.21,46.65,23.33,2060.11,66.71966666666697,-39.982666666667,17081.60528653,17902102.41
2017-02-09,1053.12,1077.9,932.42,988.4,995.69,145.48,72.74,1831.33,-20.30866666666668,47.26066666666668,41790.848704820004,41633637.36
2017-02-10,988.02,1010.23,954.31,998.86,979.52,55.92,27.96,1941.79,-17.777999999999906,56.01633333333325,17608.12058931,17237081.0
2017-02-11,997.18,1018.25,991.0,1011.56,1007.85,27.25,13.62,1995.87,-19.982999999999947,47.23500000000013,7044.5790411200005,7100990.65
2017-02-12,1010.5,1011.94,996.79,1001.22,1004.25,15.15,7.58,1987.29,-12.653000000000134,52.66766666666683,4019.5302476899997,4032813.64
2017-02-13,1001.12,1008.91,979.21,999.18,995.85,29.7,14.85,1968.66,-25.909666666666567,87.37966666666682,7906.67054918,7869969.14
2017-02-14,1000.14,1021.05,990.49,1012.59,1008.73,30.57,15.28,1994.62,-39.29866666666669,113.65533333333349,10246.098947139999,10325383.18
2017-02-15,1012.15,1016.99,1002.47,1013.4,1011.19,14.52,7.26,2012.27,-39.982666666667,114.0630000000001,5074.83549881,5128174.52
2017-02-16,1014.0,1043.0,1013.15,1035.66,1031.06,29.85,14.93,2041.47,47.26066666666668,147.11266666666666,11978.71369756,12341535.17
2017-02-17,1035.28,1064.06,1032.4,1054.87,1048.51,31.66,15.83,2078.08,56.01633333333325,128.3316666666667,12255.87508341,12850213.31
2017-02-18,1054.95,1071.26,1050.28,1058.79,1064.5,20.98,10.49,2096.6,47.23500000000013,91.61833333333334,10109.15468926,10765419.31
2017-02-19,1058.53,1062.58,1042.71,1053.89,1053.38,19.87,9.93,2087.91,52.66766666666683,121.90666666666652,3261.86351034,3433378.37
2017-02-20,1053.98,1090.11,1045.23,1086.56,1064.8,44.88,22.44,2128.24,87.37966666666682,106.78033333333315,5621.38660351,5987626.9
2017-02-21,1084.89,1129.21,1077.89,1126.25,1105.62,51.32,25.66,2201.18,113.65533333333349,61.2206666666666,18444.618980940002,20400459.85
2017-02-22,1125.42,1140.7,1101.02,1127.46,1122.69,39.67,19.84,2215.25,114.0630000000001,98.3903333333335,17646.17457933,19837381.81
2017-02-23,1126.21,1193.88,1121.76,1182.78,1156.46,72.12,36.06,2293.43,147.11266666666666,73.52333333333331,19416.10079051,22431985.8
2017-02-24,1182.91,1216.97,1083.91,1183.2,1173.98,133.06,66.53,2233.35,128.3316666666667,101.36966666666672,28022.71927347,32905101.75
2017-02-25,1179.37,1185.21,1125.12,1150.41,1158.0,60.09,30.04,2240.73,91.61833333333334,113.14733333333334,9775.86881286,11321059.78
2017-02-26,1150.72,1186.97,1132.55,1175.8,1165.81,54.42,27.21,2297.17,121.90666666666652,98.86466666666661,6492.65768065,7570188.97
2017-02-27,1176.28,1197.97,1168.08,1193.34,1186.88,29.89,14.94,2356.79,106.78033333333315,85.15633333333335,7438.350344760001,8829021.83
2017-02-28,1194.05,1210.3,1177.23,1187.47,1191.79,33.07,16.54,2341.86,61.2206666666666,42.375666666666575,11224.54314947,13380317.34
2017-03-01,1187.88,1229.05,1184.08,1225.85,1212.11,44.97,22.48,2406.73,98.3903333333335,-77.65766666666673,11383.64737444,13791637.72
2017-03-02,1227.63,1283.13,1213.3,1256.3,1247.07,69.83,34.91,2442.77,73.52333333333331,-65.98199999999997,17226.86843908,21488652.58
2017-03-03,1256.05,1292.65,1248.59,1284.57,1271.36,44.05,22.03,2525.09,101.36966666666672,-170.17966666666666,14299.74541783,18198357.99
2017-03-04,1285.26,1287.78,1234.52,1263.56,1263.46,53.26,26.63,2473.86,113.14733333333334,-85.55233333333331,7309.818271669999,9219411.29
2017-03-05,1264.49,1279.04,1242.78,1274.66,1263.57,36.26,18.13,2513.06,98.86466666666661,-47.3116666666665,5899.39945293,7450655.42
2017-03-06,1273.66,1283.53,1261.13,1278.5,1276.02,22.4,11.2,2534.59,85.15633333333335,-38.956666666666706,8381.548280449999,10700868.28
2017-03-07,1278.46,1281.59,1169.4,1229.84,1239.8,112.19,56.1,2347.49,42.375666666666575,15.215999999999894,24323.237666009998,30155101.67
2017-03-08,1233.29,1242.2,1141.51,1148.19,1185.32,100.69,50.34,2195.7,-77.65766666666673,108.33433333333323,22791.05301594,27031080.08
2017-03-09,1147.91,1207.3,1123.2,1190.32,1170.57,84.1,42.05,2296.53,-65.98199999999997,-19.124666666666826,12712.21599733,14918997.42
2017-03-10,1189.51,1330.0,972.67,1114.39,1170.7,357.33,178.67,1871.45,-170.17966666666666,-60.40000000000009,58771.65240674,68871622.18
2017-03-11,1110.8,1195.7,1107.02,1178.01,1162.49,88.68,44.34,2267.33,-85.55233333333331,-214.25700000000018,14410.08566922,16742858.55
2017-03-12,1177.97,1238.3,1161.76,1227.35,1201.64,76.54,38.27,2378.16,-47.3116666666665,-210.1073333333335,9588.10353982,11547787.33
2017-03-13,1227.17,1246.36,1203.51,1239.54,1230.82,42.85,21.43,2436.23,-38.956666666666706,-204.14999999999986,11279.114000990001,13870544.25
2017-03-14,1239.59,1259.6,1224.67,1245.06,1242.94,34.93,17.47,2455.19,15.215999999999894,-132.40233333333322,9272.39142714,11531413.12
2017-03-15,1245.96,1259.67,1240.23,1256.53,1250.84,19.44,9.72,2493.62,108.33433333333323,-220.97333333333336,7626.17797284,9542864.83
2017-03-16,1256.9,1258.29,1094.99,1171.19,1193.85,163.3,81.65,2179.08,-19.124666666666826,-143.6333333333332,25636.431449670003,30641096.42
2017-03-17,1169.8,1170.21,1037.7,1053.99,1112.37,132.51,66.26,1975.47,-60.40000000000009,-125.70266666666657,31583.64608932,35176603.57
2017-03-18,1055.78,1092.59,936.98,963.75,1010.01,155.61,77.8,1771.89,-214.25700000000018,-7.046333333333337,34562.41234169,34929966.35
2017-03-19,963.12,1053.12,960.75,1017.24,1009.44,92.37,46.18,1942.12,-210.1073333333335,-65.30399999999986,18690.25750187,18856939.59
2017-03-20,1012.05,1048.72,974.46,1035.39,1029.54,74.26,37.13,1996.52,-204.14999999999986,4.576999999999998,14385.57780643,14839812.9
2017-03-21,1035.94,1116.95,1035.5,1112.66,1084.13,81.44,40.72,2143.87,-132.40233333333322,-68.73900000000003,18498.54024595,20061496.63
2017-03-22,1112.9,1114.0,984.41,1035.55,1040.39,129.59,64.79,1941.52,-220.97333333333336,4.113333333333458,22881.73666446,23772859.85
2017-03-23,1035.29,1052.97,1011.33,1027.56,1036.56,41.65,20.82,2013.47,-143.6333333333332,9.773333333333312,10600.93909077,10988645.14
2017-03-24,1028.28,1031.97,918.0,928.29,977.8,113.97,56.98,1742.61,-125.70266666666657,148.14599999999973,25836.306682590002,25250545.54
2017-03-25,926.06,965.05,887.86,956.7,924.1,77.18,38.59,1836.22,-7.046333333333337,131.68233333333342,19754.089505279997,18237525.59
2017-03-26,956.8,995.23,931.02,951.94,966.75,64.22,32.11,1839.66,-65.30399999999986,143.96799999999996,15972.000735849999,15463941.76
2017-03-27,958.65,1043.01,948.84,1039.97,1002.56,94.17,47.09,1985.76,4.576999999999998,106.78233333333333,15465.79190318,15532211.78
2017-03-28,1039.72,1066.61,1015.77,1043.92,1043.96,50.84,25.42,2036.99,-68.73900000000003,98.58566666666661,17670.829900769997,18459108.2
2017-03-29,1043.51,1057.33,1008.35,1039.67,1033.73,48.98,24.49,2030.36,4.113333333333458,95.92999999999984,17934.56636675,18529498.42
2017-03-30,1040.11,1053.08,1020.64,1037.33,1032.88,32.44,16.22,2042.22,9.773333333333312,153.72333333333336,13933.23994702,14386960.62
2017-03-31,1037.48,1086.23,1036.69,1076.44,1060.57,49.54,24.77,2103.33,148.14599999999973,115.12333333333368,18144.17652046,19184633.1
2017-04-01,1076.86,1102.64,1066.8,1088.39,1083.38,35.84,17.92,2140.93,131.68233333333342,94.99133333333339,8648.1633722,9353636.29
2017-04-02,1089.82,1109.65,1074.81,1095.91,1093.3,34.85,17.42,2156.97,143.96799999999996,113.17366666666658,12313.76014725,13412046.22
2017-04-03,1095.69,1154.47,1095.41,1146.75,1134.11,59.06,29.53,2234.44,106.78233333333333,64.21316666666667,18527.34825823,20961575.13
2017-04-04,1148.22,1162.53,1123.05,1142.5,1143.62,39.48,19.74,2245.53,98.58566666666661,80.24208333333331,13850.45929513,15831341.79
2017-04-05,1142.92,1145.63,1112.79,1135.6,1129.49,32.84,16.42,2238.36,95.92999999999984,79.7330833333333,10160.59500025,11468551.98
2017-04-06,1136.36,1203.72,1136.19,1191.06,1167.39,67.53,33.77,2314.58,153.72333333333336,-15.464166666666642,16055.519788089998,18765227.21
2017-04-07,1190.1,1202.33,1176.03,1191.56,1191.37,26.31,13.15,2356.81,115.12333333333368,-14.542250000000195,10766.620244169999,12821763.49
2017-04-08,1192.34,1198.69,1168.6,1183.38,1187.0,30.1,15.05,2336.66,94.99133333333339,-6.8496666666669626,4699.72449206,5575131.14
2017-04-09,1183.66,1216.97,1175.38,1209.08,1199.25,41.59,20.79,2376.57,113.17366666666658,-34.005499999999984,13405.17330849,16069855.21
2017-04-10,1208.81,1218.13,1197.13,1210.96,1209.55,21.01,10.5,2400.92,64.21316666666667,-21.230000000000018,13240.98699686,16019622.06
2017-04-11,1211.66,1232.43,1200.21,1222.74,1216.3,32.22,16.11,2413.27,80.24208333333331,-20.702749999999924,13837.63287342,16828817.89
2017-04-12,1222.82,1227.75,1210.16,1215.33,1218.31,17.59,8.79,2413.07,79.7330833333333,-7.382249999999658,12673.57194638,15435752.21
2017-04-13,1215.18,1219.61,1148.28,1175.59,1182.78,71.33,35.66,2279.86,-15.464166666666642,60.874250000000075,21925.05785967,25912682.15
2017-04-14,1176.14,1195.72,1160.25,1177.02,1179.61,35.48,17.74,2318.56,-14.542250000000195,70.13200000000006,18903.18423112,22214683.61
2017-04-15,1176.49,1194.02,876.24,1176.53,1179.95,317.78,158.89,2035.28,-6.8496666666669626,62.30250000000024,7103.38699694,8360926.11
2017-04-16,1175.96,1187.43,1166.79,1175.07,1177.65,20.64,10.32,2329.51,-34.005499999999984,70.28300000000013,7740.005921909999,9096899.63
2017-04-17,1174.98,1199.37,1169.3,1189.73,1185.32,30.07,15.03,2349.4,-21.230000000000018,64.22399999999993,12722.816827210001,15054775.59
2017-04-18,1191.48,1209.8,1188.95,1202.04,1202.62,20.86,10.43,2383.22,-20.702749999999924,73.95800000000008,15461.151077679999,18582390.95
2017-04-19,1202.03,1211.97,1193.35,1207.95,1201.87,18.62,9.31,2397.28,-7.382249999999658,84.42524999999978,15805.46249215,18986335.18
2017-04-20,1209.15,1242.99,1205.5,1236.47,1224.61,37.49,18.74,2435.45,60.874250000000075,101.64574999999991,18775.25226523,22995419.22
2017-04-21,1236.81,1254.84,1234.53,1247.15,1244.34,20.31,10.16,2473.99,70.13200000000006,91.97024999999985,14922.742621730002,18575782.05
2017-04-22,1247.14,1249.28,1210.82,1238.83,1236.28,38.47,19.23,2439.19,62.30250000000024,107.25199999999995,12475.28752605,15444063.72
2017-04-23,1238.42,1248.5,1229.73,1245.36,1241.01,18.76,9.38,2471.95,70.28300000000013,116.61175000000003,9536.527192579999,11852127.09
2017-04-24,1245.94,1257.41,1238.45,1253.96,1247.32,18.96,9.48,2488.95,64.22399999999993,156.81949999999983,12568.96938871,15695385.02
2017-04-25,1254.05,1281.92,1252.16,1276.0,1269.47,29.76,14.88,2522.24,73.95800000000008,182.75249999999983,17040.97475065,21667354.77
2017-04-26,1276.49,1319.87,1272.51,1292.37,1296.0,47.36,23.68,2537.39,84.42524999999978,223.50950000000012,25461.371016230005,33008481.11
2017-04-27,1292.13,1348.35,1290.27,1338.11,1323.34,58.07,29.04,2618.15,101.64574999999991,208.4312500000001,23937.42877916,31715960.04
2017-04-28,1338.48,1358.27,1297.88,1339.12,1327.0,60.39,30.19,2617.85,91.97024999999985,194.9127500000002,28060.6143583,37347716.89
2017-04-29,1338.52,1350.97,1318.88,1346.08,1338.84,32.09,16.04,2660.08,107.25199999999995,218.24400000000014,16833.5692901,22645269.57
2017-04-30,1346.33,1367.72,1321.12,1361.97,1340.47,46.6,23.3,2677.34,116.61175000000003,202.60924999999975,17012.83401748,22945006.67
2017-05-01,1359.67,1445.15,1342.49,1410.78,1403.91,102.66,51.33,2718.9,156.81949999999983,258.57375000000025,37526.189871509996,52946835.21
2017-05-02,1410.69,1481.56,1401.5,1458.75,1446.45,80.06,40.03,2837.44,182.75249999999983,261.41475000000014,30207.89389765,43763881.32
2017-05-03,1458.43,1523.08,1444.21,1515.88,1481.06,78.87,39.43,2952.89,223.50950000000012,267.78274999999985,38702.70337892,57400252.01
2017-05-04,1516.15,1633.89,1460.64,1546.54,1553.64,173.25,86.62,2919.84,208.4312500000001,286.93100000000004,64296.966942709994,100109647.78
2017-05-05,1546.06,1613.27,1506.61,1534.03,1561.38,106.65,53.33,2961.41,194.9127500000002,161.2417499999999,45088.820895979996,70566455.47
2017-05-06,1531.95,1585.21,1529.16,1564.33,1560.18,56.06,28.03,3072.59,218.24400000000014,219.5045,21663.53835959,33822893.52
2017-05-07,1563.19,1585.42,1501.06,1564.58,1557.77,84.36,42.18,3044.8,202.60924999999975,226.9290000000001,26284.756180689998,40969581.05
2017-05-08,1566.17,1672.34,1555.4,1669.35,1608.89,116.94,58.47,3221.76,258.57375000000025,62.265249999999924,49713.166954270004,80085437.79
2017-05-09,1666.64,1774.76,1625.6,1720.17,1716.09,149.16,74.58,3291.18,261.41475000000014,40.16775000000007,50357.23612743,86427975.94
2017-05-10,1720.48,1794.44,1688.42,1783.66,1753.57,106.01,53.0,3461.32,267.78274999999985,25.13650000000007,35017.76596207,61426701.75
2017-05-11,1784.0,1888.15,1758.12,1833.47,1836.08,130.04,65.02,3536.91,286.93100000000004,57.737750000000005,42574.00037295,78125662.15
2017-05-12,1832.59,1835.58,1648.73,1695.27,1746.55,186.85,93.42,3203.7,161.2417499999999,269.7862499999999,45035.49029722,78747023.85
2017-05-13,1694.84,1790.24,1607.17,1783.83,1701.98,183.08,91.54,3384.58,219.5045,244.17349999999965,31129.24538878,52881845.42
2017-05-14,1785.45,1820.0,1757.98,1791.51,1789.99,62.02,31.01,3520.99,226.9290000000001,229.81650000000013,16148.163687019998,28918682.45
2017-05-15,1791.04,1794.67,1694.3,1731.62,1738.37,100.37,50.19,3362.86,62.265249999999924,371.92799999999966,31494.40295057,54651378.06
2017-05-16,1731.54,1778.76,1685.78,1760.34,1731.63,92.97,46.49,3427.7,40.16775000000007,496.17425000000003,39071.93095453,67453601.73
2017-05-17,1757.35,1847.6,1731.37,1808.8,1806.65,116.24,58.12,3501.37,25.13650000000007,606.2984999999999,42520.01304953,76472150.87
2017-05-18,1808.12,2064.48,1795.57,1891.21,1847.57,268.91,134.45,3513.52,57.737750000000005,419.13499999999976,34085.722716000004,62858968.06
2017-05-19,1891.06,1972.26,1872.97,1965.06,1931.1,99.28,49.64,3830.84,269.7862499999999,289.9089999999999,43144.632974550004,83358548.27
2017-05-20,1965.33,2035.82,1950.82,2028.0,1991.69,85.01,42.5,3971.0,244.17349999999965,31.134000000000015,34520.32357815,68725062.01
2017-05-21,2028.0,2078.16,1974.75,2021.32,2032.68,103.41,51.7,3939.24,229.81650000000013,172.76674999999977,31838.75901,64977951.54
2017-05-22,2019.94,2242.9,1968.52,2103.54,2127.0,274.37,137.19,3932.71,371.92799999999966,176.92025000000058,61561.48180047,131595441.34
2017-05-23,2098.41,2266.75,2092.52,2256.51,2198.14,174.22,87.11,4338.79,496.17425000000003,-67.06750000000011,43849.670768300006,96616109.5
2017-05-24,2257.78,2474.04,2255.28,2415.1,2362.63,218.76,109.38,4611.44,606.2984999999999,-115.6597499999998,63647.522997190004,150806762.46
2017-05-25,2429.12,2757.3,2219.5,2310.35,2523.93,537.8,268.9,4082.9,419.13499999999976,101.33500000000004,92816.6672497,235215638.67
2017-05-26,2308.26,2626.5,2050.46,2254.97,2343.42,576.04,288.02,3933.9,289.9089999999999,227.34850000000006,77061.899795,181139902.87
2017-05-27,2255.21,2332.57,1868.91,2059.14,2063.23,463.67,231.83,3654.61,31.134000000000015,487.1497500000005,73256.0176087,151865381.0
2017-05-28,2057.1,2312.99,2056.26,2194.09,2193.01,256.73,128.36,4131.46,172.76674999999977,332.48700000000053,41835.37123508,91916061.78
2017-05-29,2183.83,2353.82,2112.17,2280.46,2247.64,241.65,120.82,4319.28,176.92025000000058,413.53674999999976,34395.86544763,77597520.39
2017-05-30,2283.44,2334.08,2139.14,2189.44,2253.55,194.95,97.47,4183.94,-67.06750000000011,682.6882500000002,45141.35051799,101572368.41
2017-05-31,2192.88,2335.13,2158.64,2299.44,2249.4,176.49,88.24,4422.39,-115.6597499999998,390.9649999999997,49999.31018001,112594811.44
2017-06-01,2300.52,2467.74,2299.17,2411.68,2393.25,168.58,84.29,4654.79,101.33500000000004,395.37525000000005,53675.0286165,128455919.73
2017-06-02,2412.85,2484.95,2375.42,2482.32,2425.67,109.53,54.77,4855.1,227.34850000000006,331.7510000000002,34457.579662389995,83572862.82
2017-06-03,2481.88,2589.08,2448.35,2546.29,2523.83,140.73,70.36,4951.85,487.1497500000005,340.5649999999996,30880.99472959,78111566.42
2017-06-04,2545.37,2564.86,2472.32,2526.58,2518.59,92.53,46.27,4960.62,332.48700000000053,432.19949999999926,29582.197969589997,74467839.96
2017-06-05,2527.61,2694.93,2521.83,2694.0,2605.9,173.11,86.55,5214.89,413.53674999999976,26.397999999999683,37544.70693322,97910280.19
2017-06-06,2694.25,2932.13,2685.4,2872.13,2816.2,246.73,123.37,5497.53,682.6882500000002,-841.6225,70810.2638841,199451348.28
2017-06-07,2872.44,2885.48,2613.81,2690.41,2786.44,271.67,135.84,5109.14,390.9649999999997,-856.6812499999996,46678.87418469,129901306.94
2017-06-08,2687.45,2813.61,2615.13,2807.06,2746.39,198.47,99.24,5415.64,395.37525000000005,-991.1585,33617.08993563,92265970.88
2017-06-09,2806.44,2863.97,2787.23,2814.07,2826.09,76.74,38.37,5551.4,331.7510000000002,-955.2160000000001,24374.23262432,68885750.75
2017-06-10,2814.33,2915.74,2796.04,2886.85,2857.74,119.7,59.85,5654.0,340.5649999999996,-910.0564999999999,35349.126862460005,101224366.26
2017-06-11,2886.6,2964.11,2844.76,2958.78,2903.59,119.35,59.67,5798.21,432.19949999999926,-1076.2792499999996,29062.16935601,84744045.15
2017-06-12,2958.88,2973.52,2571.38,2720.4,2783.01,402.15,201.07,5038.65,26.397999999999683,-775.4384999999997,80888.2391682,220922396.85
2017-06-13,1980.19,2090.19,1972.27,2030.51,2032.29,117.92,58.96,3943.09,-841.6225,12.037499999999909,43193.2215476,117120099.97
2017-06-14,2031.25,2106.48,1742.11,1833.72,1951.91,364.37,182.18,3303.08,-856.6812499999996,152.61549999999966,68043.6440032,176732953.49
2017-06-15,1835.06,1887.99,1561.33,1815.9,1739.87,326.66,163.33,3305.14,-991.1585,203.71500000000015,94501.20180889999,219067199.5
2017-06-16,1815.92,1897.75,1725.95,1858.85,1832.91,171.8,85.9,3545.91,-955.2160000000001,152.0992500000002,43893.474980060004,107198429.36
2017-06-17,1858.86,2007.91,1813.85,1976.8,1921.77,194.06,97.03,3759.53,-910.0564999999999,-56.812999999999874,34584.730700320004,88669765.81
2017-06-18,1977.96,2001.29,1843.91,1882.5,1918.93,157.38,78.69,3607.61,-1076.2792499999996,-8.056499999999687,30262.78557434,77383662.51
2017-06-19,1883.24,1946.75,1861.93,1944.96,1915.82,84.82,42.41,3805.09,-775.4384999999997,-136.42700000000013,30958.63461707,79079903.17
2017-06-20,1944.96,2081.99,1936.36,2042.54,2004.55,145.63,72.82,3939.46,12.037499999999909,-122.85500000000002,41506.91876383,111069301.5
2017-06-21,2041.06,2083.89,1935.13,1986.34,2016.24,148.76,74.38,3823.92,152.61549999999966,-69.57924999999955,40184.71369795,108075297.96
2017-06-22,1986.74,2050.0,1945.29,2019.61,2005.72,104.71,52.36,3934.52,203.71500000000015,-120.19824999999992,27802.594683249998,74402114.87
2017-06-23,2019.6,2053.25,1995.64,2010.95,2029.29,57.61,28.8,3964.3,152.0992500000002,-169.53250000000003,21374.23264098,57868263.85
2017-06-24,2010.95,2036.28,1878.8,1919.98,1959.03,157.48,78.74,3682.48,-56.812999999999874,-112.73575000000028,30540.05408111,79916003.06
2017-06-25,1921.9,1965.56,1817.51,1874.44,1896.94,148.05,74.02,3600.83,-8.056499999999687,7.208749999999554,29372.11565103,74367051.63
2017-06-26,1874.5,1912.43,1695.84,1808.53,1818.3,216.59,108.29,3400.48,-136.42700000000013,101.36999999999989,52159.99462727,126713359.45
2017-06-27,1808.37,1920.2,1703.0,1919.69,1793.45,217.2,108.6,3622.18,-122.85500000000002,29.607749999999896,50444.38883626,120671723.38
2017-06-28,1919.06,1949.5,1842.36,1916.76,1900.99,107.14,53.57,3726.38,-69.57924999999955,41.05150000000003,36452.05972437,92432027.66
2017-06-29,1914.53,1941.69,1876.1,1899.42,1915.7,65.59,32.79,3733.25,-120.19824999999992,53.301749999999856,22636.280690530002,57837983.13
2017-06-30,1898.91,1916.64,1829.11,1841.42,1881.29,87.53,43.76,3595.31,-169.53250000000003,35.964500000000044,26099.66056148,65463140.28
2017-07-01,1841.01,1883.03,1788.5,1807.25,1832.39,94.53,47.26,3519.97,-112.73575000000028,107.50975000000017,22628.874424679998,55323280.97
2017-07-02,1809.6,1899.68,1775.84,1881.65,1838.49,123.84,61.92,3639.46,7.208749999999554,-4.082499999999754,23717.474708920003,58174023.82
2017-07-03,1880.27,1941.94,1855.41,1909.9,1896.58,86.53,43.27,3733.27,101.36999999999989,-161.47024999999962,27993.64337746,70816053.31
2017-07-04,1907.3,1980.8,1907.24,1949.3,1949.25,73.56,36.78,3825.04,29.607749999999896,-219.75024999999982,26259.941553250002,68244871.5
2017-07-05,1948.56,1970.41,1904.29,1957.81,1932.52,66.11,33.06,3849.51,41.05150000000003,424.9797499999995,26181.038710449997,67450939.5
2017-07-06,1956.52,1964.38,1919.51,1952.72,1944.74,44.88,22.44,3860.56,53.301749999999856,386.5027499999999,20070.700715600004,52023308.24
2017-07-07,1952.68,1956.65,1854.3,1877.38,1902.02,102.35,51.18,3652.42,35.964500000000044,339.11474999999973,26028.24639333,66017855.96
2017-07-08,1877.38,1917.78,1850.86,1914.76,1885.35,66.93,33.46,3762.58,107.50975000000017,53.215749999999844,18462.24690548,46426579.03
2017-07-09,1914.5,1926.23,1873.62,1877.57,1904.37,52.6,26.3,3702.53,-4.082499999999754,31.546999999999798,12738.92411653,32366910.36
2017-07-10,1877.78,1893.41,1694.21,1748.43,1807.71,199.2,99.6,3297.66,-161.47024999999962,479.48024999999984,41646.118065049995,100302049.29
2017-07-11,1748.34,1803.29,1690.12,1729.55,1754.18,113.18,56.59,3345.92,-219.75024999999982,575.0974999999999,43178.31391805,101046563.75
2017-07-12,2317.75,2412.63,2262.22,2382.79,2349.37,150.41,75.2,4615.17,424.9797499999995,-122.87950000000001,35082.21812343,82227225.19
2017-07-13,2382.02,2419.42,2308.4,2339.22,2361.87,111.02,55.51,4567.42,386.5027499999999,522.8775,25518.64421319,60297617.88
2017-07-14,2339.78,2354.33,2142.0,2216.5,2243.77,212.33,106.17,4220.67,339.11474999999973,450.36325000000033,35779.2687195,80303172.96
2017-07-15,2214.56,2220.87,1963.29,1967.97,2060.52,257.58,128.79,3678.36,53.215749999999844,858.0527499999998,50285.5278075,103711416.69
2017-07-16,1967.46,2043.49,1796.8,1909.11,1910.93,246.69,123.35,3571.54,31.546999999999798,846.4152499999998,64508.4608458,123427730.98
2017-07-17,1908.59,2231.8,1906.24,2227.91,2070.27,325.56,162.78,4130.26,479.48024999999984,531.7845000000002,62895.7870575,130469273.69
2017-07-18,2225.2,2396.34,2145.82,2304.64,2291.38,250.51,125.26,4358.78,575.0974999999999,256.5055000000002,66164.9052595,151320140.4
2017-07-19,2306.25,2399.62,2217.76,2259.91,2303.51,181.87,90.93,4337.96,-122.87950000000001,265.3580000000002,46476.482917969995,107050495.33
2017-07-20,2262.46,2940.1,2262.38,2862.1,2599.43,677.73,338.86,5046.47,522.8775,-194.62750000000005,89344.7603295,232727425.7
2017-07-21,2865.24,2878.81,2612.54,2666.86,2727.21,266.27,133.14,5067.45,450.36325000000033,119.55249999999978,59473.8544735,162123565.4
2017-07-22,2666.02,2860.47,2648.94,2826.03,2789.57,211.53,105.76,5440.52,858.0527499999998,-126.10799999999972,35253.099304530006,98341278.77
2017-07-23,2824.67,2844.5,2665.65,2755.53,2764.18,178.85,89.43,5332.21,846.4152499999998,-7.117500000000291,29779.94898688,82405441.91
2017-07-24,2757.66,2798.81,2715.71,2759.7,2757.07,83.1,41.55,5436.29,531.7845000000002,97.50874999999951,24998.51746987,68934727.39
2017-07-25,2759.59,2777.09,2447.86,2561.15,2589.12,329.23,164.62,4793.07,256.5055000000002,171.2762499999999,55233.60686,142972983.1
2017-07-26,2563.55,2611.54,2404.4,2525.27,2490.9,207.14,103.57,4843.4,265.3580000000002,176.69749999999976,42358.9597241,105574963.19
2017-07-27,2525.69,2691.03,2508.72,2667.47,2578.82,182.31,91.16,5152.63,-194.62750000000005,124.10550000000012,31195.52073674,80464418.74
2017-07-28,2668.45,2825.24,2659.9,2786.42,2747.23,165.34,82.67,5407.49,119.55249999999978,75.16949999999997,44845.36422485,123276121.36
2017-07-29,2788.86,2792.89,2656.81,2699.92,2716.78,136.08,68.04,5263.76,-126.10799999999972,556.12275,28458.48526624,77297044.06
2017-07-30,2698.09,2763.73,2573.68,2748.41,2681.95,190.05,95.03,5306.77,-7.117500000000291,478.9030000000007,23270.687873590003,62343466.42
2017-07-31,2749.5,2898.47,2695.75,2857.21,2790.95,202.72,101.36,5511.69,97.50874999999951,534.2067499999998,31001.949192350003,86391722.72
2017-08-01,2857.21,2931.04,2635.76,2732.43,2766.26,295.29,147.64,5169.57,171.2762499999999,689.0482499999998,36116.65939580999,100078162.7
2017-08-02,2732.59,2759.61,2650.5,2701.97,2709.24,109.11,54.55,5294.83,176.69749999999976,647.9870000000005,25188.743852800002,68238702.44
2017-08-03,2701.99,2804.87,2699.98,2791.58,2754.45,104.9,52.45,5478.26,124.10550000000012,635.8962499999998,23039.90081382,63424037.82
2017-08-04,2792.03,2880.18,2766.23,2861.58,2837.75,113.95,56.98,5609.21,75.16949999999997,791.1129999999998,22907.71582763,64952422.71
2017-08-05,2859.39,3339.42,2856.87,3256.04,3161.33,482.55,241.27,6029.53,556.12275,614.904,54768.54866850001,173009638.9
2017-08-06,3256.28,3291.7,3159.34,3227.32,3236.39,132.36,66.18,6322.27,478.9030000000007,835.7444999999993,20629.174565909998,66694535.21
2017-08-07,3226.01,3429.97,3190.38,3391.41,3335.22,239.59,119.79,6543.24,534.2067499999998,934.5880000000006,32326.512005549997,107881555.58
