Date	index	open	high	low	close	weighted_price	high_low_spread	midquote_price	effective_spread	7_trailing	7_next_trailing	volume_btc	volume_currency
2016-09-09	283	626.38	627.89	617.28	623.13	622.32	10.62	5.31	1235.64	48.445	-16.0275	10993.393080329999	6835548.97
2016-09-10	284	623.01	626.29	620.4	623.18	623.18	5.88	2.94	1240.48	25.05725	-17.03475	12765.2245983	7939789.0
2016-09-11	285	623.14	630.48	594.57	607.23	611.39	35.9	17.95	1178.56	-0.771	2.79575	12638.71546317	7720601.6
2016-09-12	286	607.45	610.04	603.87	608.26	607.01	6.17	3.08	1210.35	1.93075	0.57075	24481.89739471	14833459.36
2016-09-13	287	607.88	611.65	605.3	609.74	608.36	6.35	3.17	1213.13	-1.698	-6.49475	37796.606882550004	22947891.15
2016-09-14	288	608.76	612.51	607.7	610.1	609.89	4.8	2.4	1215.4	-5.731	-13.10775	10180.68228985	6201062.47
2016-09-15	289	609.71	610.91	605.05	607.07	608.49	5.85	2.93	1208.28	-20.18175	-11.69725	8854.2923059	5378364.86
2016-09-16	290	607.78	609.8	604.58	607.1	607.75	5.22	2.61	1208.98	-16.0275	-4.5505	9222.17107263	5598732.82
2016-09-17	291	607.94	608.64	603.56	606.15	606.19	5.08	2.54	1207.21	-17.03475	-4.01775	5596.05487104	3393349.33
2016-09-18	292	606.64	611.12	605.37	610.03	608.61	5.75	2.88	1214.3	2.79575	-9.84775	5613.996153640001	3415817.08
2016-09-19	293	610.14	611.59	605.61	608.83	608.7	5.98	2.99	1211.68	0.57075	-1.3775	7840.794096320001	4771343.41
2016-09-20	294	609.35	609.95	603.24	603.24	607.95	6.71	3.35	1199.78	-6.49475	2.02875	9437.453395229999	5737329.39
2016-09-21	295	602.64	602.68	592.37	597.0	596.43	10.31	5.16	1183.68	-13.10775	7.57725	12308.743516659999	7340361.86
2016-09-22	296	596.76	598.3	594.15	595.37	596.41	4.15	2.07	1186.59	-11.69725	10.7915	9680.2204775	5771509.71
2016-09-23	297	595.32	603.41	594.29	602.55	599.23	9.12	4.56	1195.97	-4.5505	7.2005	9860.64921189	5904017.93
2016-09-24	298	602.29	605.21	600.25	602.13	602.83	4.96	2.48	1199.3	-4.01775	12.209	4567.70851447	2754086.5
2016-09-25	299	601.68	603.55	597.83	600.18	600.43	5.71	2.86	1194.65	-9.84775	10.79475	4546.68481341	2732726.7
2016-09-26	300	600.17	607.93	598.52	607.45	604.55	9.41	4.71	1205.49	-1.3775	5.297	10905.8225003	6591316.03
2016-09-27	301	607.5	608.09	600.95	605.27	605.02	7.13	3.57	1203.41	2.02875	4.65875	9677.95349937	5852888.01
2016-09-28	302	605.65	606.1	602.28	604.57	604.45	3.82	1.91	1205.32	7.57725	7.61425	7119.39365307	4302197.0
2016-09-29	303	604.55	607.27	603.11	606.16	605.39	4.16	2.08	1208.16	10.7915	6.12175	8495.41885054	5139608.96
2016-09-30	304	606.13	609.79	604.09	609.75	606.26	5.7	2.85	1213.8	7.2005	7.58475	9239.4321767	5598666.24
2016-10-01	305	609.74	616.09	609.61	614.34	613.18	6.48	3.24	1222.2	12.209	3.88125	6226.08249584	3817733.22
2016-10-02	306	614.33	614.9	607.24	610.98	610.55	7.66	3.83	1214.3	10.79475	4.65825	5554.564089030001	3394134.07
2016-10-03	307	610.95	613.85	609.21	612.75	611.9	4.64	2.32	1220.86	5.297	5.058	8302.10676536	5081430.55
2016-10-04	308	613.13	613.24	607.09	609.93	609.66	6.15	3.08	1213.71	4.65875	31.27875	9329.23244507	5686223.82
2016-10-05	309	609.93	614.1	608.2	612.19	611.61	5.9	2.95	1218.47	7.61425	23.4585	8531.29996262	5215916.99
2016-10-06	310	612.08	613.33	609.83	612.28	611.97	3.5	1.75	1221.06	6.12175	22.59425	7439.49667691	4550582.94
2016-10-07	311	611.5	619.64	609.89	617.33	614.83	9.75	4.87	1224.92	7.58475	21.80025	12411.51000278	7625327.02
2016-10-08	312	617.36	619.94	616.08	618.22	617.87	3.86	1.93	1232.58	3.88125	20.36475	4545.5702883	2809536.04
2016-10-09	313	617.83	618.46	614.21	615.64	616.59	4.25	2.12	1227.02	4.65825	25.64	4324.706974299999	2667093.54
2016-10-10	314	615.34	618.51	614.34	617.81	616.57	4.17	2.08	1231.45	5.058	20.7415	8758.72711612	5400618.18
2016-10-11	315	617.92	643.28	616.59	641.21	631.77	26.69	13.35	1255.72	31.27875	-5.17625	18579.390969250002	11731967.17
2016-10-12	316	640.48	641.95	632.36	635.64	637.71	9.59	4.8	1261.7	23.4585	-5.9525	10339.4003009	6593515.22
2016-10-13	317	635.53	638.78	631.29	634.88	635.54	7.5	3.75	1262.26	22.59425	-5.42825	10423.3684092	6626193.42
2016-10-14	318	635.32	641.16	630.1	639.14	636.94	11.06	5.53	1267.21	21.80025	-7.675	9548.685603330001	6071786.67
2016-10-15	319	639.14	642.84	636.32	638.58	640.34	6.53	3.26	1270.64	20.36475	16.036	3376.1800695700003	2160341.25
2016-10-16	320	638.44	643.31	637.73	641.28	640.91	5.58	2.79	1276.97	25.64	9.70075	4498.38868287	2882720.46
2016-10-17	321	641.01	642.25	635.43	638.55	638.45	6.82	3.41	1270.28	20.7415	11.201	11799.22995261	7526959.53
2016-10-18	322	638.57	638.98	632.94	636.03	636.52	6.03	3.02	1266.03	-5.17625	17.89225	10111.71897759	6435004.14
2016-10-19	323	636.02	638.04	624.97	629.69	631.99	13.07	6.54	1246.31	-5.9525	45.162	13958.57476989	8818655.97
2016-10-20	324	629.66	631.48	626.4	629.45	629.04	5.09	2.54	1253.81	-5.42825	57.6145	9409.16441482	5916397.84
2016-10-21	325	629.15	634.59	628.32	631.46	631.03	6.27	3.14	1256.65	-7.675	57.4225	11705.362113789999	7379431.1
2016-10-22	326	631.49	658.46	628.83	654.62	645.22	29.63	14.82	1279.61	16.036	59.14175	14351.921123510001	9244955.27
2016-10-23	327	655.26	657.7	647.64	650.98	652.88	10.06	5.03	1291.89	9.70075	46.6635	6726.71978847	4387572.13
2016-10-24	328	650.36	653.52	644.11	649.75	649.33	9.4	4.7	1290.1	11.201	47.94725	12282.06667231	7965925.07
2016-10-25	329	650.13	659.66	647.9	653.92	654.82	11.75	5.88	1296.1	17.89225	76.35875	19276.87319256	12608193.52
2016-10-26	330	653.91	677.44	653.24	674.85	666.53	24.2	12.1	1325.51	45.162	69.313	20353.155523660003	13554942.53
2016-10-27	331	674.7	687.92	671.37	687.06	681.7	16.55	8.27	1357.58	57.6145	1.99775	14848.884564839998	10130129.74
2016-10-28	332	686.97	690.14	681.36	688.88	686.63	8.78	4.39	1368.98	57.4225	15.879	12351.587434649999	8479293.81
2016-10-29	333	689.04	720.91	687.9	713.76	707.11	33.01	16.51	1394.51	59.14175	-8.0105	14494.15840136	10260599.29
2016-10-30	334	712.83	713.19	690.63	697.64	702.37	22.56	11.28	1372.72	46.6635	16.465	11615.96165674	8160453.39
2016-10-31	335	697.11	708.47	682.84	697.7	698.45	25.63	12.81	1369.77	47.94725	7.7315	12946.551712299999	9038097.6
2016-11-01	336	697.72	737.25	696.6	730.28	723.41	40.65	20.32	1419.92	76.35875	-19.426	19053.3464967	13771988.71
2016-11-02	337	730.09	744.17	720.63	744.17	727.99	23.53	11.77	1464.8	69.313	-22.4875	13795.0932053	10033214.85
2016-11-03	338	744.42	746.78	672.9	689.06	710.12	73.88	36.94	1304.24	1.99775	24.76525	32276.191475599997	22943570.02
2016-11-04	339	689.15	708.75	683.04	704.76	699.14	25.71	12.86	1383.81	15.879	11.9985	16420.197474059998	11473622.59
2016-11-05	340	704.76	709.5	697.43	705.75	704.08	12.07	6.04	1399.43	-8.0105	-1.957	7406.467020159999	5213101.86
2016-11-06	341	705.84	718.34	702.48	714.1	710.92	15.86	7.93	1412.34	16.465	-11.49675	8039.30990022	5712257.97
2016-11-07	342	713.62	713.79	700.43	705.43	705.95	13.36	6.68	1397.5	7.7315	1.06475	9527.40544808	6725237.09
2016-11-08	343	704.6	715.3	702.9	710.86	708.88	12.41	6.2	1409.31	-19.426	0.905	11837.603755199998	8385038.35
2016-11-09	344	710.71	742.84	708.3	721.68	728.99	34.55	17.27	1408.81	-22.4875	19.46075	27964.718804969998	20394355.89
2016-11-10	345	721.66	723.32	706.75	713.82	714.44	16.57	8.29	1411.08	24.76525	21.2725	14074.232570360002	10054238.14
2016-11-11	346	713.75	719.5	712.49	716.76	715.62	7.02	3.51	1426.5	11.9985	33.208	9079.63763138	6497168.15
2016-11-12	347	716.8	717.48	702.28	703.8	707.97	15.19	7.6	1392.4	-1.957	47.3775	7450.341438789999	5274719.03
2016-11-13	348	703.51	705.48	685.7	702.61	695.34	19.77	9.89	1385.44	-11.49675	26.84675	13887.83892759	9652604.31
2016-11-14	349	702.7	708.13	697.7	706.49	702.68	10.44	5.22	1402.55	1.06475	30.7965	16317.97075247	11458675.11
2016-11-15	350	706.9	716.71	696.09	711.76	710.81	20.62	10.31	1402.91	0.905	36.615	14851.24454552	10548790.76
2016-11-16	351	711.49	744.79	709.5	741.14	730.78	35.3	17.65	1446.98	19.46075	0.43675	26666.01619836	19473290.2
2016-11-17	352	740.64	754.61	732.38	735.1	744.77	22.23	11.11	1447.97	21.2725	2.5425	22526.33471897	16782596.84
2016-11-18	353	735.0	752.3	731.33	749.97	745.14	20.97	10.49	1478.97	33.208	-10.148	13358.079993170002	9946985.42
2016-11-19	354	749.97	756.12	738.82	751.17	748.49	17.3	8.65	1485.05	47.3775	-17.765	6971.50052175	5217914.5
2016-11-20	355	751.01	754.52	714.05	729.45	733.39	40.47	20.23	1418.44	26.84675	-0.59925	12919.60800264	9472450.35
2016-11-21	356	729.95	739.88	728.81	737.29	735.49	11.08	5.54	1463.5	30.7965	-5.64	11221.221425560001	8251548.7
2016-11-22	357	737.33	750.35	731.38	748.38	742.49	18.97	9.48	1477.79	36.615	-16.5825	14080.425301709998	10449317.49
2016-11-23	358	748.42	748.97	732.18	741.58	740.89	16.79	8.39	1466.37	0.43675	0.709	11183.79826594	8281969.05
2016-11-24	359	741.5	743.6	728.85	737.64	736.12	14.75	7.38	1460.53	2.5425	15.32725	9080.099652609999	6681404.25
2016-11-25	360	737.86	740.1	729.46	739.82	735.35	10.63	5.32	1469.01	-10.148	31.18475	8335.488310550001	6122435.69
2016-11-26	361	739.8	740.27	725.12	733.41	732.37	15.14	7.57	1451.67	-17.765	31.07125	6502.77270934	4759861.67
2016-11-27	362	733.15	736.71	726.64	728.85	731.68	10.07	5.03	1447.64	-0.59925	37.6425	7326.201965440001	5351077.82
2016-11-28	363	729.3	735.34	727.98	731.65	731.82	7.35	3.68	1455.95	-5.64	19.68725	11230.50372535	8208903.86
2016-11-29	364	732.12	734.71	727.31	731.8	732.04	7.4	3.7	1456.19	-16.5825	26.33075	12006.767116250001	8779188.82
2016-11-30	365	731.93	745.44	729.7	742.29	739.13	15.74	7.87	1468.83	0.709	22.2305	14386.13726896	10626739.55
2016-12-01	366	742.35	754.95	741.28	752.97	749.57	13.68	6.84	1492.26	15.32725	14.3020833333	13153.00953765	9857114.49
2016-12-02	367	753.35	779.45	752.66	771.0	767.07	26.79	13.4	1515.22	31.18475	-0.572083333333	18851.75573768	14462603.92
2016-12-03	368	771.52	772.08	756.77	764.48	765.28	15.31	7.65	1513.65	31.07125	8.58458333333	7148.7760267	5467960.05
2016-12-04	369	765.25	768.2	759.81	766.5	764.17	8.38	4.19	1524.61	37.6425	2.78283333333	7402.26522809	5647196.45
2016-12-05	370	766.48	766.9	745.75	751.34	753.05	21.15	10.57	1481.53	19.68725	26.0074166667	13779.80320739	10371888.75
2016-12-06	371	750.94	759.41	750.07	758.13	756.27	9.34	4.67	1506.91	26.33075	18.2309166667	11846.40290474	8954635.2
2016-12-07	372	758.94	769.37	753.01	764.52	762.76	16.36	8.18	1512.68	22.2305	12.3393333333	8150.93829993	6213442.92
2016-12-08	373	764.27	774.49	762.17	767.27	769.25	12.32	6.16	1522.22	14.3020833333	9.08066666667	7492.2071666599995	5758956.27
2016-12-09	374	767.45	774.37	766.26	770.43	770.75	8.11	4.05	1532.76	-0.572083333333	12.2106666667	6299.82483795	4852901.53
2016-12-10	375	771.07	775.7	769.8	773.06	773.43	5.9	2.95	1540.22	8.58458333333	17.043	3339.44373185	2581688.04
2016-12-11	376	773.23	773.23	763.07	769.28	767.2	10.17	5.08	1528.39	2.78283333333	20.9866666667	2433.8310761800003	1867787.82
2016-12-12	377	769.16	780.1	768.28	777.34	775.79	11.81	5.91	1542.88	26.0074166667	13.5753333333	6901.05390217	5349697.15
2016-12-13	378	777.49	789.64	766.76	776.36	778.81	22.88	11.44	1529.83	18.2309166667	22.973	7228.36984837	5627322.0
2016-12-14	379	776.32	780.79	771.84	776.86	777.35	8.95	4.47	1544.76	12.3393333333	54.2803333333	4432.34758238	3444184.24
2016-12-15	380	776.84	779.51	773.89	776.35	777.32	5.61	2.81	1547.09	9.08066666667	83.3033333333	4784.11194111	3716927.5
2016-12-16	381	776.6	783.22	773.1	782.64	779.56	10.12	5.06	1555.17	12.2106666667	132.866666667	6189.21856009	4821875.61
2016-12-17	382	782.64	791.96	782.16	790.11	788.23	9.8	4.9	1570.42	17.043	103.400333333	3524.53469124	2774326.17
2016-12-18	383	790.04	791.69	783.64	790.27	788.23	8.05	4.03	1572.48	20.9866666667	104.896	3838.9422934500003	3022866.52
2016-12-19	384	789.38	793.58	788.5	790.92	790.87	5.08	2.54	1576.76	13.5753333333	110.667	5411.86733573	4281527.42
2016-12-20	385	790.64	802.98	788.36	799.33	793.23	14.62	7.31	1584.04	22.973	132.450333333	6426.39362636	5098334.67
2016-12-21	386	799.23	831.88	796.66	831.14	817.16	35.22	17.61	1627.06	54.2803333333	146.763666667	14491.60385677	11835066.79
2016-12-22	387	830.9	876.0	827.3	859.65	856.58	48.7	24.35	1670.61	83.3033333333	112.31	23392.70281154	20029493.85
2016-12-23	388	859.34	920.03	858.98	915.51	898.14	61.05	30.52	1769.97	132.866666667	45.713	29987.59517835	26931652.29
2016-12-24	389	916.1	920.01	882.46	893.51	902.04	37.55	18.77	1749.46	103.400333333	73.95	9768.789559789999	8804752.61
2016-12-25	390	894.4	897.99	857.19	895.16	875.27	40.8	20.4	1749.52	104.896	101.984	9981.27476444	8735626.8
2016-12-26	391	895.13	912.48	890.99	901.59	901.7	21.49	10.74	1781.69	110.667	114.936666667	10807.63338472	9754313.28
2016-12-27	392	902.94	938.4	897.76	931.78	920.19	40.64	20.32	1822.92	132.450333333	103.273333333	12529.86970517	11526509.95
2016-12-28	393	933.09	978.64	932.28	977.9	958.2	46.36	23.18	1909.44	146.763666667	149.869333333	18336.8499118	17551254.05
2016-12-29	394	978.52	982.69	950.17	971.96	969.99	32.52	16.26	1911.41	112.31	32.5666666667	13187.38497687	12776421.55
2016-12-30	395	971.95	971.96	927.17	961.22	951.2	44.79	22.39	1877.66	45.713	-66.182	16820.13637846	15996232.47
2016-12-31	396	960.63	969.12	943.96	967.46	957.19	25.16	12.58	1909.76	73.95	-62.06	5657.96472353	5410792.18
2017-01-01	397	967.9	1005.67	962.05	997.15	988.52	43.61	21.81	1950.68	101.984	-83.0373333333	10213.10217027	10089491.65
2017-01-02	398	998.54	1033.36	994.15	1016.52	1014.97	39.21	19.61	1993.84	114.936666667	-116.230333333	16548.31244855	16786397.16
2017-01-03	399	1016.84	1038.31	1008.52	1035.05	1022.18	29.79	14.9	2040.31	103.273333333	-128.331	12942.45498102	13217939.08
2017-01-04	400	1035.4	1145.21	1019.01	1127.77	1092.76	126.2	63.1	2129.34	149.869333333	-345.138333333	35728.52122977	38981257.76
2017-01-05	401	1127.96	1147.87	884.81	1004.53	1004.66	263.07	131.53	1745.99	32.5666666667	-197.145333333	59245.06768654	59493044.98
2017-01-06	402	1004.59	1037.54	872.79	895.04	934.54	164.75	82.37	1625.33	-66.182	-65.7876666667	44026.63724581	40792464.39
2017-01-07	403	896.15	908.24	812.27	905.4	864.72	95.97	47.99	1714.82	-62.06	-85.7663333333	32334.82140547	27950256.7
2017-01-08	404	906.95	941.34	886.96	914.11	916.09	54.38	27.19	1773.84	-83.0373333333	-89.46	12103.49794947	11071668.31
2017-01-09	405	910.97	915.56	877.07	900.29	893.59	38.49	19.24	1762.1	-116.230333333	-67.3713333333	14006.744016409999	12504722.52
2017-01-10	406	900.26	915.57	895.3	906.72	906.29	20.27	10.13	1793.18	-128.331	-0.654666666667	13786.79678251	12470390.06
2017-01-11	407	907.0	921.85	758.5	782.63	825.16	163.35	81.67	1401.92	-345.138333333	106.705666667	55563.101566189995	45733806.45
2017-01-12	408	780.36	834.66	752.45	807.38	788.5	82.22	41.11	1532.55	-197.145333333	93.4086666667	25865.48228824	20328536.43
2017-01-13	409	808.12	834.67	775.89	829.25	805.59	58.78	29.39	1599.72	-65.7876666667	66.9763333333	17754.630129409998	14324553.34
2017-01-14	410	829.66	842.28	811.28	819.63	829.02	31.0	15.5	1608.26	-85.7663333333	104.009	8783.45275556	7273293.08
2017-01-15	411	821.04	827.52	810.64	824.65	819.16	16.88	8.44	1632.42	-89.46	98.3336666667	5656.86584832	4625138.35
2017-01-16	412	824.25	837.63	820.36	832.92	830.74	17.26	8.63	1648.58	-67.3713333333	82.1373333333	8576.22681957	7112551.32
2017-01-17	413	833.54	912.44	830.81	906.07	882.89	81.63	40.81	1730.51	-0.654666666667	-19.5293333333	21639.69179086	19072716.44
2017-01-18	414	906.97	916.66	851.89	889.34	882.48	64.77	32.38	1713.9	106.705666667	5.36966666667	16876.236238830003	14867555.9
2017-01-19	415	889.3	909.05	883.4	900.79	896.17	25.65	12.82	1775.94	93.4086666667	14.1253333333	16602.52619267	14868019.66
2017-01-20	416	901.39	905.89	883.31	896.23	896.3	22.58	11.29	1769.87	66.9763333333	23.7366666667	10286.238290500001	9207403.41
2017-01-21	417	895.66	928.2	895.09	923.64	914.22	33.11	16.56	1814.17	104.009	-4.64633333333	8714.82633877	7981364.97
2017-01-22	418	923.63	938.73	889.42	922.98	919.57	49.31	24.65	1796.66	98.3336666667	-8.68266666667	10086.32556859	9257795.54
2017-01-23	419	924.8	928.16	913.17	915.06	921.49	14.99	7.49	1815.13	82.1373333333	5.55066666667	5591.59012534	5149659.23
2017-01-24	420	914.96	925.5	883.33	886.54	904.14	42.17	21.08	1730.91	-19.5293333333	81.5146666667	13875.33686145	12536508.22
2017-01-25	421	885.78	903.5	885.45	894.71	893.78	18.05	9.03	1771.36	5.36966666667	91.953	8273.172796859999	7391706.4
2017-01-26	422	894.65	920.51	894.04	914.92	908.2	26.47	13.23	1803.37	14.1253333333	93.7933333333	7990.489017489999	7254450.72
2017-01-27	423	915.25	924.24	908.9	919.97	917.66	15.34	7.67	1824.59	23.7366666667	96.667	6693.680327149999	6144199.95
2017-01-28	424	919.68	922.47	915.47	918.99	919.34	6.99	3.5	1830.99	-4.64633333333	112.548	2245.4285095100004	2063330.61
2017-01-29	425	919.79	922.01	912.94	914.3	917.09	9.07	4.53	1819.54	-8.68266666667	99.5746666667	2020.15360277	1850997.92
2017-01-30	426	914.41	923.63	912.87	920.61	919.42	10.76	5.38	1830.46	5.55066666667	104.48	4900.02642675	4502292.6
2017-01-31	427	920.63	972.5	918.83	968.05	951.67	53.67	26.83	1882.44	81.5146666667	83.8363333333	15699.38969883	14923842.11
2017-02-01	428	967.53	988.44	963.67	986.66	973.43	24.77	12.39	1948.55	91.953	66.7196666667	10239.93834928	9954222.8
2017-02-02	429	986.9	1012.21	976.7	1008.71	996.76	35.51	17.76	1981.91	93.7933333333	-20.3086666667	16662.799990199997	16598442.79
2017-02-03	430	1008.06	1028.44	987.92	1016.63	1011.63	40.52	20.26	1992.75	96.667	-17.778	17685.53091713	17873603.88
2017-02-04	431	1016.55	1043.92	1003.75	1031.54	1023.93	40.17	20.08	2022.91	112.548	-19.983	12562.240779310001	12862671.49
2017-02-05	432	1032.71	1034.22	1005.05	1013.88	1017.69	29.16	14.58	1998.59	99.5746666667	-12.653	6597.52306822	6708649.92
2017-02-06	433	1012.53	1032.51	1010.03	1025.09	1024.77	22.48	11.24	2027.7	104.48	-25.9096666667	8473.139437720001	8674307.27
2017-02-07	434	1025.6	1055.25	1023.05	1051.89	1043.03	32.2	16.1	2071.58	83.8363333333	-39.2986666667	11257.60546309	11740268.71
2017-02-08	435	1052.94	1070.28	1023.63	1053.38	1049.21	46.65	23.32	2060.11	66.7196666667	-39.9826666667	17081.60528653	17902102.41
2017-02-09	436	1053.12	1077.9	932.42	988.4	995.69	145.48	72.74	1831.33	-20.3086666667	47.2606666667	41790.848704820004	41633637.36
2017-02-10	437	988.02	1010.23	954.31	998.86	979.52	55.92	27.96	1941.79	-17.778	56.0163333333	17608.12058931	17237081.0
2017-02-11	438	997.18	1018.25	991.0	1011.56	1007.85	27.25	13.62	1995.87	-19.983	47.235	7044.5790411200005	7100990.65
2017-02-12	439	1010.5	1011.94	996.79	1001.22	1004.25	15.15	7.58	1987.29	-12.653	52.6676666667	4019.5302476899997	4032813.64
2017-02-13	440	1001.12	1008.91	979.21	999.18	995.85	29.7	14.85	1968.66	-25.9096666667	87.3796666667	7906.67054918	7869969.14
2017-02-14	441	1000.14	1021.05	990.49	1012.59	1008.73	30.57	15.28	1994.62	-39.2986666667	113.655333333	10246.098947139999	10325383.18
2017-02-15	442	1012.15	1016.99	1002.47	1013.4	1011.19	14.52	7.26	2012.27	-39.9826666667	114.063	5074.83549881	5128174.52
2017-02-16	443	1014.0	1043.0	1013.15	1035.66	1031.06	29.85	14.93	2041.47	47.2606666667	147.112666667	11978.71369756	12341535.17
2017-02-17	444	1035.28	1064.06	1032.4	1054.87	1048.51	31.66	15.83	2078.08	56.0163333333	128.331666667	12255.87508341	12850213.31
2017-02-18	445	1054.95	1071.26	1050.28	1058.79	1064.5	20.98	10.49	2096.6	47.235	91.6183333333	10109.15468926	10765419.31
2017-02-19	446	1058.53	1062.58	1042.71	1053.89	1053.38	19.87	9.93	2087.91	52.6676666667	121.906666667	3261.8635103399997	3433378.37
2017-02-20	447	1053.98	1090.11	1045.23	1086.56	1064.8	44.88	22.44	2128.24	87.3796666667	106.780333333	5621.386603509999	5987626.9
2017-02-21	448	1084.89	1129.21	1077.89	1126.25	1105.62	51.32	25.66	2201.18	113.655333333	61.2206666667	18444.618980940002	20400459.85
2017-02-22	449	1125.42	1140.7	1101.02	1127.46	1122.69	39.67	19.84	2215.25	114.063	98.3903333333	17646.17457933	19837381.81
2017-02-23	450	1126.21	1193.88	1121.76	1182.78	1156.46	72.12	36.06	2293.43	147.112666667	73.5233333333	19416.100790509998	22431985.8
2017-02-24	451	1182.91	1216.97	1083.91	1183.2	1173.98	133.06	66.53	2233.35	128.331666667	101.369666667	28022.71927347	32905101.75
2017-02-25	452	1179.37	1185.21	1125.12	1150.41	1158.0	60.09	30.04	2240.73	91.6183333333	113.147333333	9775.86881286	11321059.78
2017-02-26	453	1150.72	1186.97	1132.55	1175.8	1165.81	54.42	27.21	2297.17	121.906666667	98.8646666667	6492.65768065	7570188.97
2017-02-27	454	1176.28	1197.97	1168.08	1193.34	1186.88	29.89	14.94	2356.79	106.780333333	85.1563333333	7438.350344760001	8829021.83
2017-02-28	455	1194.05	1210.3	1177.23	1187.47	1191.79	33.07	16.54	2341.86	61.2206666667	42.3756666667	11224.54314947	13380317.34
2017-03-01	456	1187.88	1229.05	1184.08	1225.85	1212.11	44.97	22.48	2406.73	98.3903333333	-77.6576666667	11383.64737444	13791637.72
2017-03-02	457	1227.63	1283.13	1213.3	1256.3	1247.07	69.83	34.91	2442.77	73.5233333333	-65.982	17226.86843908	21488652.58
2017-03-03	458	1256.05	1292.65	1248.59	1284.57	1271.36	44.05	22.03	2525.09	101.369666667	-170.179666667	14299.74541783	18198357.99
2017-03-04	459	1285.26	1287.78	1234.52	1263.56	1263.46	53.26	26.63	2473.86	113.147333333	-85.5523333333	7309.818271669999	9219411.29
2017-03-05	460	1264.49	1279.04	1242.78	1274.66	1263.57	36.26	18.13	2513.06	98.8646666667	-47.3116666667	5899.39945293	7450655.42
2017-03-06	461	1273.66	1283.53	1261.13	1278.5	1276.02	22.4	11.2	2534.59	85.1563333333	-38.9566666667	8381.548280449999	10700868.28
2017-03-07	462	1278.46	1281.59	1169.4	1229.84	1239.8	112.19	56.1	2347.49	42.3756666667	15.216	24323.237666009998	30155101.67
2017-03-08	463	1233.29	1242.2	1141.51	1148.19	1185.32	100.69	50.34	2195.7	-77.6576666667	108.334333333	22791.05301594	27031080.08
2017-03-09	464	1147.91	1207.3	1123.2	1190.32	1170.57	84.1	42.05	2296.53	-65.982	-19.1246666667	12712.21599733	14918997.42
2017-03-10	465	1189.51	1330.0	972.67	1114.39	1170.7	357.33	178.67	1871.45	-170.179666667	-60.4	58771.652406739995	68871622.18
2017-03-11	466	1110.8	1195.7	1107.02	1178.01	1162.49	88.68	44.34	2267.33	-85.5523333333	-214.257	14410.08566922	16742858.55
2017-03-12	467	1177.97	1238.3	1161.76	1227.35	1201.64	76.54	38.27	2378.16	-47.3116666667	-210.107333333	9588.10353982	11547787.33
2017-03-13	468	1227.17	1246.36	1203.51	1239.54	1230.82	42.85	21.43	2436.23	-38.9566666667	-204.15	11279.114000990001	13870544.25
2017-03-14	469	1239.59	1259.6	1224.67	1245.06	1242.94	34.93	17.47	2455.19	15.216	-132.402333333	9272.39142714	11531413.12
2017-03-15	470	1245.96	1259.67	1240.23	1256.53	1250.84	19.44	9.72	2493.62	108.334333333	-220.973333333	7626.17797284	9542864.83
2017-03-16	471	1256.9	1258.29	1094.99	1171.19	1193.85	163.3	81.65	2179.08	-19.1246666667	-143.633333333	25636.431449670003	30641096.42
2017-03-17	472	1169.8	1170.21	1037.7	1053.99	1112.37	132.51	66.26	1975.47	-60.4	-125.702666667	31583.64608932	35176603.57
2017-03-18	473	1055.78	1092.59	936.98	963.75	1010.01	155.61	77.8	1771.89	-214.257	-7.04633333333	34562.41234169	34929966.35
2017-03-19	474	963.12	1053.12	960.75	1017.24	1009.44	92.37	46.18	1942.12	-210.107333333	-65.304	18690.25750187	18856939.59
2017-03-20	475	1012.05	1048.72	974.46	1035.39	1029.54	74.26	37.13	1996.52	-204.15	4.577	14385.57780643	14839812.9
2017-03-21	476	1035.94	1116.95	1035.5	1112.66	1084.13	81.44	40.72	2143.87	-132.402333333	-68.739	18498.54024595	20061496.63
2017-03-22	477	1112.9	1114.0	984.41	1035.55	1040.39	129.59	64.79	1941.52	-220.973333333	4.11333333333	22881.73666446	23772859.85
2017-03-23	478	1035.29	1052.97	1011.33	1027.56	1036.56	41.65	20.82	2013.47	-143.633333333	9.77333333333	10600.93909077	10988645.14
2017-03-24	479	1028.28	1031.97	918.0	928.29	977.8	113.97	56.98	1742.61	-125.702666667	148.146	25836.306682590002	25250545.54
2017-03-25	480	926.06	965.05	887.86	956.7	924.1	77.18	38.59	1836.22	-7.04633333333	131.682333333	19754.089505279997	18237525.59
2017-03-26	481	956.8	995.23	931.02	951.94	966.75	64.22	32.11	1839.66	-65.304	143.968	15972.000735849999	15463941.76
2017-03-27	482	958.65	1043.01	948.84	1039.97	1002.56	94.17	47.09	1985.76	4.577	106.782333333	15465.79190318	15532211.78
2017-03-28	483	1039.72	1066.61	1015.77	1043.92	1043.96	50.84	25.42	2036.99	-68.739	98.5856666667	17670.829900769997	18459108.2
2017-03-29	484	1043.51	1057.33	1008.35	1039.67	1033.73	48.98	24.49	2030.36	4.11333333333	95.93	17934.566366749998	18529498.42
2017-03-30	485	1040.11	1053.08	1020.64	1037.33	1032.88	32.44	16.22	2042.22	9.77333333333	153.723333333	13933.23994702	14386960.62
2017-03-31	486	1037.48	1086.23	1036.69	1076.44	1060.57	49.54	24.77	2103.33	148.146	115.123333333	18144.17652046	19184633.1
